50.88679368907287	-1.3712511598726458
50.886860232308614	-1.3716531509176502
50.88724907056463	-1.3727321648848727
50.887319847065044	-1.3730074189462596
50.887344091067646	-1.3574843357085697
50.88742453007876	-1.3572995898572302
50.887455846744324	-1.3736897944336333
50.88747182275328	-1.3573943343960724
50.88747449021266	-1.373830902839771
50.887503618449	-1.3739266326993036
50.88751868286814	-1.3740678035233278
50.88773979605016	-1.36943427750831
50.88774390853394	-1.3564104163318154
50.88776179850934	-1.369527016290003
50.8877755700709	-1.3563138590682409
50.88777568567334	-1.3695840805729822
50.88779183880662	-1.3696411143079348
50.887793827146126	-1.369379878974656
50.887805677635214	-1.3696892368334386
50.8878240967144	-1.3697462400646414
50.887841626053536	-1.3557913697117636
50.887844730430466	-1.356354163664845
50.887849517183646	-1.3698425015088727
50.8878579598779	-1.3693110273984448
50.887865960330835	-1.3561010643144409
50.88786691853803	-1.356000892299356
50.887867907936545	-1.3698959367691093
50.887880037421276	-1.355645357252637
50.887925414791674	-1.3564866064962637
50.887938004155075	-1.3692544717285215
50.88797434118763	-1.3566051706933455
50.88797526450458	-1.3565002220139204
50.88800048945344	-1.369300146047475
50.88800131314574	-1.3692428829078538
50.88802562046148	-1.3693427563877496
50.88804919770876	-1.3697270946359408
50.88807771493196	-1.3567492299531578
50.888114617649734	-1.3549624165479885
50.88811610174312	-1.3568727168763646
50.88813780499179	-1.3564312049259333
50.88814420606582	-1.3548570715674897
50.88814732082599	-1.3567888184601944
50.88817295223399	-1.3565118149570765
50.888206422211184	-1.3549229899477757
50.888216267221694	-1.3547940753666026
50.88824902553858	-1.3566300058596599
50.88826520934174	-1.3551674661106055
50.88826564419131	-1.3552461945593632
50.88830466013865	-1.3552292920324829
50.88838430152358	-1.3551889389947478
50.8883926966784	-1.3553282366241346
50.88845952908241	-1.3554240620962539
50.88849453503124	-1.3554675527739088
50.88850882037622	-1.355321871014007
50.88850999933994	-1.3733564542007863
50.88857554334594	-1.37357188967664
50.88858495859381	-1.35545811580827
50.888621739764545	-1.3697993545180067
50.88862234407927	-1.3553918451639155
50.88863387506987	-1.3555681788284253
50.88864111660068	-1.3555132287923606
50.888668523967134	-1.3680916447281428
50.888671561258136	-1.355562881842488
50.88867872914549	-1.3541294420926426
50.888686887508726	-1.3553337156857301
50.88871013516183	-1.3540813088689208
50.888727387007634	-1.3679398894495403
50.888776408477455	-1.3705483377283958
50.888779953057494	-1.3744919628445031
50.88878144626683	-1.354154252535591
50.88878678244108	-1.3559372254889173
50.88879245141388	-1.3542351815502993
50.88879949281546	-1.370680119378436
50.88885229381823	-1.37464367353676
50.88885622233342	-1.3543106183293625
50.88889124384169	-1.353602836771224
50.888893268105605	-1.3558269376889271
50.88892985337167	-1.3744333987664368
50.88893311433166	-1.3534843671652348
50.88895354075731	-1.3533600665702776
50.88896659028033	-1.3532644875306157
50.88896845356067	-1.3549649411514937
50.888976290741134	-1.3744214740010186
50.88898062697247	-1.374562778876421
50.88901326391867	-1.3746471625007213
50.889029335688846	-1.3534257961087481
50.8890307791968	-1.35532420611554
50.88903484095906	-1.3533303213900245
50.88909699290024	-1.3552347178658373
